,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,segment
2695,17.0,3.0,851.01,4,4,3,44,loyal_customers
2696,261.0,1.0,602.6300000000001,1,2,3,12,hibernating
2697,47.0,3.0,719.81,3,4,3,34,loyal_customers
2698,13.0,1.0,251.03,5,2,2,52,potential_loyalists
2699,30.0,1.0,439.65999999999997,4,2,2,42,potential_loyalists
2700,44.0,1.0,236.09,3,2,1,32,about_to_sleep
2701,92.0,6.0,806.6800000000001,2,5,3,25,cant_loose
2702,39.0,63.0,42299.20695000015,3,5,5,35,loyal_customers
2703,310.0,1.0,331.24,1,2,2,12,hibernating
2704,93.0,2.0,545.01,2,3,3,23,at_Risk
2705,6.0,20.0,8778.82,5,5,5,55,champions
2706,197.0,3.0,437.69999999999993,1,4,2,14,at_Risk
2707,88.0,2.0,758.9199999999998,2,3,3,23,at_Risk
2708,270.0,3.0,855.0200000000001,1,4,3,14,at_Risk
2709,8.0,3.0,471.78,5,4,2,54,champions
2710,66.0,3.0,1313.5500000000002,3,4,4,34,loyal_customers
2711,31.0,3.0,2364.44,4,4,5,44,loyal_customers
2712,23.0,5.0,1177.47,4,4,4,44,loyal_customers
2713,38.0,4.0,773.99,3,4,3,34,loyal_customers
2714,120.0,4.0,1340.7,2,4,4,24,at_Risk
2715,374.0,2.0,256.44000000000005,1,3,2,13,at_Risk
2716,41.0,3.0,1074.81,3,4,4,34,loyal_customers
2717,174.0,1.0,137.89999999999998,2,2,1,22,hibernating
2718,55.0,1.0,362.05999999999995,3,2,2,32,about_to_sleep
2719,33.0,2.0,1484.2000000000003,4,3,4,43,potential_loyalists
2720,146.0,1.0,783.9000000000001,2,2,3,22,hibernating
2721,221.0,1.0,134.8,1,2,1,12,hibernating
2722,46.0,1.0,650.75,3,2,3,32,about_to_sleep
2723,17.0,7.0,2263.12,4,5,5,45,loyal_customers
2724,66.0,6.0,1453.1599999999999,3,5,4,35,loyal_customers
2725,10.0,4.0,1153.62,5,4,4,54,champions
2726,261.0,1.0,335.32000000000005,1,2,2,12,hibernating
2727,366.0,1.0,367.14,1,2,2,12,hibernating
2728,17.0,5.0,1521.0400000000004,4,4,4,44,loyal_customers
2729,23.0,2.0,852.15,4,3,3,43,potential_loyalists
2730,45.0,1.0,326.24,3,2,2,32,about_to_sleep
2731,289.0,1.0,584.32,1,2,3,12,hibernating
2732,298.0,1.0,122.39999999999999,1,2,1,12,hibernating
2733,4.0,10.0,2234.73,5,5,5,55,champions
2734,284.0,1.0,79.2,1,2,1,12,hibernating
2735,17.0,3.0,1352.0000000000002,4,4,4,44,loyal_customers
2736,82.0,2.0,217.16000000000003,2,3,1,23,at_Risk
2737,57.0,5.0,2799.42,3,4,5,34,loyal_customers
2738,101.0,2.0,1317.62,2,3,4,23,at_Risk
2739,300.0,1.0,436.18,1,2,2,12,hibernating
2740,24.0,5.0,981.51,4,4,4,44,loyal_customers
2741,60.0,5.0,1121.3899999999999,3,4,4,34,loyal_customers
2742,155.0,2.0,315.06,2,3,2,23,at_Risk
2743,115.0,3.0,817.86,2,4,3,24,at_Risk
2744,107.0,1.0,17.0,2,2,1,22,hibernating
2745,12.0,4.0,1078.2299999999998,5,4,4,54,champions
2746,265.0,1.0,232.68,1,2,1,12,hibernating
2747,241.0,1.0,185.05,1,2,1,12,hibernating
2748,88.0,7.0,2005.63,2,5,4,25,cant_loose
2749,51.0,3.0,731.8999999999997,3,4,3,34,loyal_customers
2750,71.0,1.0,1290.6999999999998,3,2,4,32,about_to_sleep
2751,43.0,3.0,1842.14,3,4,4,34,loyal_customers
2752,8.0,6.0,1429.6399999999999,5,5,4,55,champions
2753,62.0,1.0,298.21000000000004,3,2,2,32,about_to_sleep
2754,249.0,1.0,336.96,1,2,2,12,hibernating
2755,66.0,1.0,108.38,3,2,1,32,about_to_sleep
2756,18.0,7.0,3204.16,4,5,5,45,loyal_customers
2757,85.0,1.0,842.5,2,2,3,22,hibernating
2758,219.0,2.0,611.8800000000001,1,3,3,13,at_Risk
2759,46.0,3.0,1320.9500000000003,3,4,4,34,loyal_customers
2760,144.0,4.0,195.74,2,4,1,24,at_Risk
2761,184.0,1.0,161.38,1,2,1,12,hibernating
2762,171.0,1.0,135.75000000000003,2,2,1,22,hibernating
2763,10.0,8.0,1660.8799999999999,5,5,4,55,champions
2764,212.0,1.0,612.7800000000001,1,2,3,12,hibernating
2765,190.0,1.0,232.21,1,2,1,12,hibernating
2766,9.0,2.0,423.36,5,3,2,53,potential_loyalists
2767,60.0,4.0,1309.14,3,4,4,34,loyal_customers
2768,58.0,2.0,854.66,3,3,3,33,need_attention
2769,74.0,4.0,684.42,2,4,3,24,at_Risk
2770,52.0,1.0,307.78000000000003,3,2,2,32,about_to_sleep
2771,318.0,1.0,249.0,1,2,2,12,hibernating
2772,368.0,1.0,289.35,1,2,2,12,hibernating
2773,30.0,4.0,6287.77,4,4,5,44,loyal_customers
2774,40.0,1.0,656.25,3,2,3,32,about_to_sleep
2775,18.0,5.0,1880.2199999999998,4,4,4,44,loyal_customers
2776,52.0,6.0,3506.540000000001,3,5,5,35,loyal_customers
2777,4.0,33.0,14440.27,5,5,5,55,champions
2778,22.0,2.0,618.09,4,3,3,43,potential_loyalists
2779,263.0,1.0,517.5500000000001,1,2,3,12,hibernating
2780,60.0,3.0,709.3800000000002,3,4,3,34,loyal_customers
2781,19.0,3.0,635.4100000000001,4,4,3,44,loyal_customers
2782,66.0,2.0,725.1800000000001,3,3,3,33,need_attention
2783,89.0,1.0,620.4,2,2,3,22,hibernating
2784,250.0,1.0,535.3399999999999,1,2,3,12,hibernating
2785,4.0,6.0,2249.06,5,5,5,55,champions
2786,247.0,1.0,175.2,1,2,1,12,hibernating
2787,9.0,11.0,3799.4900000000002,5,5,5,55,champions
2788,158.0,3.0,734.1299999999999,2,4,3,24,at_Risk
2789,134.0,1.0,374.99999999999994,2,2,2,22,hibernating
2790,297.0,1.0,76.32000000000001,1,2,1,12,hibernating
2791,5.0,2.0,280.52000000000004,5,3,2,53,potential_loyalists
2792,43.0,5.0,2053.02,3,4,5,34,loyal_customers
2793,269.0,1.0,1829.0399999999997,1,2,4,12,hibernating
2794,50.0,5.0,1824.23,3,4,4,34,loyal_customers
2795,9.0,9.0,3092.04,5,5,5,55,champions
2796,16.0,3.0,656.6899999999999,4,4,3,44,loyal_customers
2797,282.0,1.0,348.2000000000001,1,2,2,12,hibernating
2798,66.0,2.0,1025.44,3,3,4,33,need_attention
2799,2.0,19.0,5533.67,5,5,5,55,champions
2800,253.0,1.0,37.4,1,2,1,12,hibernating
2801,233.0,2.0,856.6000000000001,1,3,3,13,at_Risk
2802,18.0,3.0,822.48,4,4,3,44,loyal_customers
2803,11.0,27.0,3787.6000000000004,5,5,5,55,champions
2804,9.0,4.0,1822.9700000000003,5,4,4,54,champions
2805,51.0,6.0,1882.16,3,5,4,35,loyal_customers
2806,60.0,1.0,73.2,3,2,1,32,about_to_sleep
2807,96.0,5.0,1140.2100000000003,2,4,4,24,at_Risk
2808,16.0,6.0,1418.32,4,5,4,45,loyal_customers
2809,127.0,3.0,1009.55,2,4,4,24,at_Risk
2810,95.0,4.0,1037.5900000000001,2,4,4,24,at_Risk
2811,51.0,1.0,331.95,3,2,2,32,about_to_sleep
2812,139.0,1.0,197.9,2,2,1,22,hibernating
2813,61.0,1.0,215.83,3,2,1,32,about_to_sleep
2814,101.0,8.0,10254.18,2,5,5,25,cant_loose
2815,74.0,1.0,305.5400000000001,2,2,2,22,hibernating
2816,73.0,4.0,6614.965,2,4,5,24,at_Risk
2817,68.0,1.0,338.7100000000001,3,2,2,32,about_to_sleep
2818,65.0,6.0,1158.79,3,5,4,35,loyal_customers
2819,17.0,2.0,529.4100000000001,4,3,3,43,potential_loyalists
2820,23.0,12.0,4006.9400000000005,4,5,5,45,loyal_customers
2821,32.0,15.0,6908.550000000001,4,5,5,45,loyal_customers
2822,45.0,4.0,981.8599999999999,3,4,4,34,loyal_customers
2823,16.0,2.0,215.47999999999996,4,3,1,43,potential_loyalists
2824,41.0,1.0,215.08,3,2,1,32,about_to_sleep
2825,3.0,13.0,5107.845,5,5,5,55,champions
2826,237.0,1.0,314.45000000000005,1,2,2,12,hibernating
2827,76.0,1.0,400.681,2,2,2,22,hibernating
2828,5.0,2.0,1068.87,5,3,4,53,potential_loyalists
2829,4.0,4.0,1863.4700000000003,5,4,4,54,champions
2830,361.0,1.0,365.27,1,2,2,12,hibernating
2831,59.0,4.0,592.9,3,4,3,34,loyal_customers
2832,24.0,1.0,384.18,4,2,2,42,potential_loyalists
2833,31.0,4.0,757.63,4,4,3,44,loyal_customers
2834,55.0,4.0,537.0600000000001,3,4,3,34,loyal_customers
2835,26.0,1.0,394.38,4,2,2,42,potential_loyalists
2836,45.0,2.0,664.26,3,3,3,33,need_attention
2837,89.0,5.0,2054.1349999999998,2,4,5,24,at_Risk
2838,2.0,18.0,15152.105,5,5,5,55,champions
2839,89.0,1.0,547.0200000000001,2,2,3,22,hibernating
2840,20.0,2.0,690.3399999999999,4,3,3,43,potential_loyalists
2841,79.0,1.0,159.0,2,2,1,22,hibernating
2842,171.0,3.0,1062.75,2,4,4,24,at_Risk
2843,81.0,1.0,242.35000000000002,2,2,1,22,hibernating
2844,268.0,1.0,786.99,1,2,3,12,hibernating
2845,236.0,2.0,304.25000000000006,1,3,2,13,at_Risk
2846,30.0,7.0,3084.68,4,5,5,45,loyal_customers
2847,37.0,3.0,860.86,3,4,3,34,loyal_customers
2848,319.0,1.0,773.5500000000001,1,2,3,12,hibernating
2849,58.0,4.0,1295.3,3,4,4,34,loyal_customers
2850,45.0,5.0,1096.3200000000002,3,4,4,34,loyal_customers
2851,204.0,3.0,255.12,1,4,2,14,at_Risk
2852,226.0,1.0,314.22,1,2,2,12,hibernating
2853,88.0,2.0,1010.5999999999998,2,3,4,23,at_Risk
2854,190.0,2.0,542.03,1,3,3,13,at_Risk
2855,44.0,4.0,990.8799999999999,3,4,4,34,loyal_customers
2856,72.0,3.0,536.68,3,4,3,34,loyal_customers
2857,41.0,5.0,867.3099999999998,3,4,3,34,loyal_customers
2858,79.0,1.0,432.19999999999993,2,2,2,22,hibernating
2859,57.0,2.0,414.2,3,3,2,33,need_attention
2860,25.0,2.0,3502.9200000000005,4,3,5,43,potential_loyalists
2861,10.0,13.0,2590.3100000000004,5,5,5,55,champions
2862,9.0,7.0,3579.8599999999997,5,5,5,55,champions
2863,34.0,2.0,361.16,3,3,2,33,need_attention
2864,212.0,2.0,1522.75,1,3,4,13,at_Risk
2865,24.0,3.0,1413.66,4,4,4,44,loyal_customers
2866,171.0,1.0,114.56,2,2,1,22,hibernating
2867,62.0,1.0,152.94,3,2,1,32,about_to_sleep
2868,53.0,5.0,1800.0700000000002,3,4,4,34,loyal_customers
2869,262.0,2.0,389.44,1,3,2,13,at_Risk
2870,67.0,2.0,3683.8599999999997,3,3,5,33,need_attention
2871,17.0,8.0,2619.91,4,5,5,45,loyal_customers
2872,267.0,1.0,752.4300000000002,1,2,3,12,hibernating
2873,177.0,1.0,46.95,2,2,1,22,hibernating
2874,46.0,5.0,4925.680000000001,3,4,5,34,loyal_customers
2875,51.0,1.0,1035.45,3,2,4,32,about_to_sleep
2876,18.0,4.0,728.5400000000001,4,4,3,44,loyal_customers
2877,10.0,9.0,5421.120000000001,5,5,5,55,champions
2878,74.0,7.0,861.8899999999999,2,5,3,25,cant_loose
2879,72.0,2.0,651.8200000000002,3,3,3,33,need_attention
2880,354.0,1.0,1141.2399999999996,1,2,4,12,hibernating
2881,3.0,5.0,1404.64,5,4,4,54,champions
2882,117.0,1.0,411.7,2,2,2,22,hibernating
2883,374.0,1.0,351.75,1,2,2,12,hibernating
2884,197.0,1.0,559.87,1,2,3,12,hibernating
2885,177.0,1.0,810.6000000000001,2,2,3,22,hibernating
2886,101.0,1.0,420.5,2,2,2,22,hibernating
2887,22.0,3.0,1502.78,4,4,4,44,loyal_customers
2888,73.0,1.0,2062.0600000000004,2,2,5,22,hibernating
2889,340.0,1.0,168.3,1,2,1,12,hibernating
2890,6.0,5.0,1570.81,5,4,4,54,champions
2891,32.0,2.0,812.68,4,3,3,43,potential_loyalists
2892,170.0,1.0,142.5,2,2,1,22,hibernating
2893,122.0,1.0,302.25,2,2,2,22,hibernating
2894,22.0,10.0,2248.99,4,5,5,45,loyal_customers
2895,10.0,4.0,1328.5500000000004,5,4,4,54,champions
2896,269.0,1.0,301.90000000000003,1,2,2,12,hibernating
2897,23.0,3.0,598.1999999999999,4,4,3,44,loyal_customers
2898,127.0,1.0,233.22,2,2,1,22,hibernating
2899,26.0,3.0,5360.630000000001,4,4,5,44,loyal_customers
2900,139.0,1.0,361.21999999999986,2,2,2,22,hibernating
2901,214.0,6.0,632.27,1,5,3,15,cant_loose
2902,38.0,4.0,382.08,3,4,2,34,loyal_customers
2903,107.0,2.0,706.57,2,3,3,23,at_Risk
2904,18.0,2.0,616.26,4,3,3,43,potential_loyalists
2905,4.0,2.0,274.15000000000003,5,3,2,53,potential_loyalists
2906,331.0,1.0,226.37,1,2,1,12,hibernating
2907,65.0,8.0,2587.1499999999996,3,5,5,35,loyal_customers
2908,120.0,3.0,1341.65,2,4,4,24,at_Risk
2909,36.0,1.0,328.15,3,2,2,32,about_to_sleep
2910,218.0,1.0,404.40000000000003,1,2,2,12,hibernating
2911,173.0,2.0,1038.46,2,3,4,23,at_Risk
2912,73.0,5.0,373.65,2,4,2,24,at_Risk
2913,2.0,2.0,326.74999999999994,5,3,2,53,potential_loyalists
2914,197.0,1.0,207.50000000000003,1,2,1,12,hibernating
2915,129.0,3.0,408.58999999999986,2,4,2,24,at_Risk
2916,47.0,3.0,594.24,3,4,3,34,loyal_customers
2917,6.0,14.0,3039.2200000000003,5,5,5,55,champions
2918,15.0,6.0,3820.27,4,5,5,45,loyal_customers
2919,18.0,3.0,251.91,4,4,2,44,loyal_customers
2920,29.0,7.0,1582.8,4,5,4,45,loyal_customers
2921,8.0,22.0,12555.355,5,5,5,55,champions
2922,37.0,1.0,151.05,3,2,1,32,about_to_sleep
2923,158.0,1.0,214.8,2,2,1,22,hibernating
2924,285.0,1.0,94.05000000000001,1,2,1,12,hibernating
2925,108.0,1.0,534.31,2,2,3,22,hibernating
2926,25.0,4.0,1971.87,4,4,4,44,loyal_customers
2927,76.0,4.0,322.41,2,4,2,24,at_Risk
2928,17.0,2.0,328.58000000000004,4,3,2,43,potential_loyalists
2929,159.0,1.0,101.10000000000001,2,2,1,22,hibernating
2930,45.0,1.0,539.58,3,2,3,32,about_to_sleep
2931,12.0,2.0,847.45,5,3,3,53,potential_loyalists
2932,33.0,7.0,1415.65,4,5,4,45,loyal_customers
2933,291.0,1.0,53.5,1,2,1,12,hibernating
2934,22.0,4.0,1116.47,4,4,4,44,loyal_customers
2935,333.0,1.0,153.9,1,2,1,12,hibernating
2936,18.0,2.0,494.44,4,3,3,43,potential_loyalists
2937,4.0,23.0,6675.710000000001,5,5,5,55,champions
2938,64.0,2.0,395.8,3,3,2,33,need_attention
2939,198.0,3.0,211.77,1,4,1,14,at_Risk
2940,34.0,3.0,658.88,3,4,3,34,loyal_customers
2941,2.0,4.0,2027.5,5,4,5,54,champions
2942,8.0,9.0,1575.0400000000002,5,5,4,55,champions
2943,5.0,6.0,3450.41,5,5,5,55,champions
2944,10.0,4.0,891.21,5,4,3,54,champions
2945,33.0,5.0,709.99,4,4,3,44,loyal_customers
2946,54.0,1.0,109.36000000000001,3,2,1,32,about_to_sleep
2947,12.0,2.0,705.7899999999998,5,3,3,53,potential_loyalists
2948,18.0,9.0,1540.42,4,5,4,45,loyal_customers
2949,19.0,1.0,327.3,4,2,2,42,potential_loyalists
2950,38.0,2.0,800.6699999999996,3,3,3,33,need_attention
2951,3.0,2.0,479.90999999999997,5,3,3,53,potential_loyalists
2952,19.0,3.0,1545.4100000000003,4,4,4,44,loyal_customers
2953,83.0,4.0,1301.9099999999999,2,4,4,24,at_Risk
2954,34.0,2.0,355.72999999999996,3,3,2,33,need_attention
2955,67.0,2.0,466.72999999999996,3,3,2,33,need_attention
2956,9.0,2.0,974.9599999999999,5,3,4,53,potential_loyalists
2957,268.0,1.0,374.84999999999997,1,2,2,12,hibernating
2958,248.0,3.0,362.9500000000001,1,4,2,14,at_Risk
2959,5.0,4.0,2157.4000000000005,5,4,5,54,champions
2960,62.0,1.0,1743.15,3,2,4,32,about_to_sleep
2961,75.0,2.0,643.7599999999999,2,3,3,23,at_Risk
2962,90.0,2.0,584.5,2,3,3,23,at_Risk
2963,61.0,3.0,554.8599999999999,3,4,3,34,loyal_customers
2964,29.0,2.0,302.56999999999994,4,3,2,43,potential_loyalists
2965,323.0,1.0,94.36,1,2,1,12,hibernating
2966,54.0,4.0,1354.3199999999997,3,4,4,34,loyal_customers
2967,270.0,1.0,217.89,1,2,1,12,hibernating
2968,3.0,13.0,3040.96,5,5,5,55,champions
2969,57.0,5.0,1555.3400000000001,3,4,4,34,loyal_customers
2970,61.0,5.0,1482.0600000000002,3,4,4,34,loyal_customers
2971,155.0,2.0,1702.91,2,3,4,23,at_Risk
2972,20.0,2.0,408.02,4,3,2,43,potential_loyalists
2973,95.0,1.0,303.93,2,2,2,22,hibernating
2974,2.0,12.0,4098.32,5,5,5,55,champions
2975,265.0,2.0,293.45,1,3,2,13,at_Risk
2976,313.0,1.0,177.5,1,2,1,12,hibernating
2977,71.0,1.0,443.05000000000007,3,2,2,32,about_to_sleep
2978,303.0,2.0,167.25,1,3,1,13,at_Risk
2979,19.0,1.0,154.35000000000002,4,2,1,42,potential_loyalists
2980,13.0,10.0,2079.6800000000003,5,5,5,55,champions
2981,37.0,5.0,2022.9800000000002,3,4,5,34,loyal_customers
2982,20.0,2.0,211.7,4,3,1,43,potential_loyalists
2983,54.0,1.0,135.99,3,2,1,32,about_to_sleep
2984,57.0,1.0,262.2,3,2,2,32,about_to_sleep
2985,22.0,2.0,126.25,4,3,1,43,potential_loyalists
2986,45.0,1.0,200.26999999999995,3,2,1,32,about_to_sleep
2987,27.0,3.0,1051.4,4,4,4,44,loyal_customers
2988,45.0,3.0,631.1200000000001,3,4,3,34,loyal_customers
2989,113.0,6.0,958.71,2,5,4,25,cant_loose
2990,18.0,51.0,33235.729999999996,4,5,5,45,loyal_customers
2991,25.0,1.0,346.12,4,2,2,42,potential_loyalists
2992,192.0,1.0,133.56,1,2,1,12,hibernating
2993,303.0,1.0,302.69999999999993,1,2,2,12,hibernating
2994,3.0,10.0,1863.76,5,5,4,55,champions
2995,264.0,2.0,241.06,1,3,1,13,at_Risk
2996,107.0,1.0,284.55,2,2,2,22,hibernating
2997,58.0,1.0,300.85,3,2,2,32,about_to_sleep
2998,214.0,3.0,623.2799999999999,1,4,3,14,at_Risk
2999,65.0,1.0,287.4,3,2,2,32,about_to_sleep
3000,29.0,1.0,184.26,4,2,1,42,potential_loyalists
3001,30.0,7.0,1511.8000000000002,4,5,4,45,loyal_customers
3002,6.0,5.0,798.35,5,4,3,54,champions
3003,8.0,5.0,3640.6699999999996,5,4,5,54,champions
3004,68.0,2.0,381.2,3,3,2,33,need_attention
3005,2.0,3.0,609.3,5,4,3,54,champions
3006,47.0,4.0,654.6700000000001,3,4,3,34,loyal_customers
3007,34.0,1.0,230.51000000000002,3,2,1,32,about_to_sleep
3008,1.0,2.0,623.78,5,3,3,53,potential_loyalists
3009,136.0,1.0,255.91,2,2,2,22,hibernating
3010,199.0,1.0,182.99,1,2,1,12,hibernating
3011,198.0,2.0,707.69,1,3,3,13,at_Risk
3012,150.0,1.0,311.92,2,2,2,22,hibernating
3013,88.0,1.0,266.97,2,2,2,22,hibernating
3014,45.0,2.0,6.9,3,3,1,33,need_attention
3015,64.0,7.0,1841.18,3,5,4,35,loyal_customers
3016,100.0,5.0,2158.1800000000003,2,4,5,24,at_Risk
3017,219.0,1.0,208.35999999999999,1,2,1,12,hibernating
3018,3.0,18.0,3482.7400000000007,5,5,5,55,champions
3019,29.0,3.0,811.23,4,4,3,44,loyal_customers
3020,178.0,1.0,142.92,2,2,1,22,hibernating
3021,74.0,3.0,136.0,2,4,1,24,at_Risk
3022,22.0,4.0,1422.4,4,4,4,44,loyal_customers
3023,20.0,3.0,1298.66,4,4,4,44,loyal_customers
3024,34.0,7.0,1595.96,3,5,4,35,loyal_customers
3025,75.0,1.0,74.9,2,2,1,22,hibernating
3026,24.0,4.0,625.4200000000001,4,4,3,44,loyal_customers
3027,52.0,4.0,752.77,3,4,3,34,loyal_customers
3028,275.0,1.0,223.95,1,2,1,12,hibernating
3029,165.0,3.0,316.11,2,4,2,24,at_Risk
3030,8.0,7.0,1810.65,5,5,4,55,champions
3031,89.0,4.0,496.36,2,4,3,24,at_Risk
3032,64.0,7.0,2494.46,3,5,5,35,loyal_customers
3033,26.0,3.0,331.0,4,4,2,44,loyal_customers
3034,11.0,2.0,300.83,5,3,2,53,potential_loyalists
3035,76.0,1.0,769.29,2,2,3,22,hibernating
3036,16.0,1.0,220.62,4,2,1,42,potential_loyalists
3037,193.0,1.0,139.35,1,2,1,12,hibernating
3038,174.0,2.0,404.30000000000007,2,3,2,23,at_Risk
3039,78.0,1.0,363.65,2,2,2,22,hibernating
3040,34.0,3.0,493.02,3,4,3,34,loyal_customers
3041,47.0,1.0,731.5,3,2,3,32,about_to_sleep
3042,80.0,4.0,1351.63,2,4,4,24,at_Risk
3043,297.0,1.0,826.5299999999999,1,2,3,12,hibernating
3044,4.0,3.0,648.26,5,4,3,54,champions
3045,9.0,3.0,1599.52,5,4,4,54,champions
3046,50.0,6.0,2965.69,3,5,5,35,loyal_customers
3047,162.0,2.0,100.97000000000001,2,3,1,23,at_Risk
3048,361.0,2.0,365.45000000000005,1,3,2,13,at_Risk
3049,5.0,6.0,272.92,5,5,2,55,champions
3050,107.0,4.0,1431.9299999999998,2,4,4,24,at_Risk
3051,26.0,1.0,465.88000000000005,4,2,2,42,potential_loyalists
3052,32.0,1.0,777.6,4,2,3,42,potential_loyalists
3053,20.0,2.0,90.30000000000001,4,3,1,43,potential_loyalists
3054,297.0,1.0,363.70000000000005,1,2,2,12,hibernating
3055,373.0,1.0,248.10000000000002,1,2,2,12,hibernating
3056,22.0,3.0,918.33,4,4,3,44,loyal_customers
3057,5.0,4.0,874.5899999999999,5,4,3,54,champions
3058,53.0,5.0,1624.14,3,4,4,34,loyal_customers
3059,31.0,1.0,101.7,4,2,1,42,potential_loyalists
3060,278.0,1.0,162.70000000000005,1,2,1,12,hibernating
3061,62.0,2.0,484.32000000000005,3,3,3,33,need_attention
3062,26.0,2.0,215.08,4,3,1,43,potential_loyalists
3063,187.0,3.0,1046.57,1,4,4,14,at_Risk
3064,2.0,21.0,9418.470000000001,5,5,5,55,champions
3065,3.0,26.0,12979.39,5,5,5,55,champions
3066,172.0,1.0,290.35999999999996,2,2,2,22,hibernating
3067,82.0,1.0,228.06000000000003,2,2,1,22,hibernating
3068,4.0,1.0,244.41000000000003,5,2,2,52,potential_loyalists
3069,191.0,1.0,455.25,1,2,2,12,hibernating
3070,23.0,7.0,1244.59,4,5,4,45,loyal_customers
3071,18.0,3.0,4158.105,4,4,5,44,loyal_customers
3072,20.0,3.0,1082.81,4,4,4,44,loyal_customers
3073,6.0,1.0,593.75,5,2,3,52,potential_loyalists
3074,111.0,1.0,548.12,2,2,3,22,hibernating
3075,3.0,4.0,1388.81,5,4,4,54,champions
3076,54.0,1.0,119.62,3,2,1,32,about_to_sleep
3077,165.0,1.0,339.3,2,2,2,22,hibernating
3078,291.0,2.0,787.15,1,3,3,13,at_Risk
3079,11.0,10.0,4034.9,5,5,5,55,champions
3080,109.0,5.0,2298.97,2,4,5,24,at_Risk
3081,96.0,3.0,922.12,2,4,4,24,at_Risk
3082,243.0,2.0,379.73,1,3,2,13,at_Risk
3083,164.0,12.0,5719.82,2,5,5,25,cant_loose
3084,43.0,3.0,837.0999999999999,3,4,3,34,loyal_customers
3085,36.0,2.0,285.89,3,3,2,33,need_attention
3086,67.0,7.0,3313.79,3,5,5,35,loyal_customers
3087,25.0,2.0,281.84999999999997,4,3,2,43,potential_loyalists
3088,1.0,20.0,8338.490000000002,5,5,5,55,champions
3089,27.0,2.0,841.4100000000001,4,3,3,43,potential_loyalists
3090,6.0,2.0,511.12,5,3,3,53,potential_loyalists
3091,54.0,1.0,1077.74,3,2,4,32,about_to_sleep
3092,365.0,1.0,173.7,1,2,1,12,hibernating
3093,16.0,5.0,614.6600000000001,4,4,3,44,loyal_customers
3094,195.0,2.0,865.6,1,3,3,13,at_Risk
3095,4.0,1.0,124.2,5,2,1,52,potential_loyalists
3096,16.0,10.0,3738.4,4,5,5,45,loyal_customers
3097,27.0,3.0,1421.69,4,4,4,44,loyal_customers
3098,128.0,3.0,1009.6,2,4,4,24,at_Risk
3099,85.0,2.0,663.61,2,3,3,23,at_Risk
3100,72.0,1.0,451.43999999999994,3,2,2,32,about_to_sleep
3101,183.0,1.0,105.84,1,2,1,12,hibernating
3102,114.0,1.0,313.61999999999995,2,2,2,22,hibernating
3103,374.0,1.0,233.45000000000002,1,2,1,12,hibernating
3104,81.0,2.0,936.0799999999998,2,3,4,23,at_Risk
3105,249.0,1.0,463.95,1,2,2,12,hibernating
3106,233.0,1.0,225.14999999999995,1,2,1,12,hibernating
3107,72.0,3.0,459.24,3,4,2,34,loyal_customers
3108,69.0,1.0,213.5,3,2,1,32,about_to_sleep
3109,5.0,16.0,4113.68,5,5,5,55,champions
3110,51.0,3.0,330.03000000000003,3,4,2,34,loyal_customers
3111,76.0,1.0,181.09,2,2,1,22,hibernating
3112,62.0,1.0,360.15999999999997,3,2,2,32,about_to_sleep
3113,16.0,2.0,250.14999999999998,4,3,2,43,potential_loyalists
3114,5.0,1.0,90.04000000000002,5,2,1,52,potential_loyalists
3115,286.0,1.0,145.05,1,2,1,12,hibernating
3116,5.0,6.0,813.5199999999999,5,5,3,55,champions
3117,41.0,1.0,242.69999999999996,3,2,2,32,about_to_sleep
3118,37.0,1.0,528.0799999999999,3,2,3,32,about_to_sleep
3119,75.0,2.0,482.47,2,3,3,23,at_Risk
3120,18.0,14.0,2913.89,4,5,5,45,loyal_customers
3121,16.0,7.0,5493.46,4,5,5,45,loyal_customers
3122,220.0,1.0,75.66,1,2,1,12,hibernating
3123,187.0,1.0,129.49,1,2,1,12,hibernating
3124,33.0,4.0,1187.6599999999999,4,4,4,44,loyal_customers
3125,71.0,1.0,618.5900000000001,3,2,3,32,about_to_sleep
3126,183.0,1.0,506.19,1,2,3,12,hibernating
3127,16.0,2.0,494.64,4,3,3,43,potential_loyalists
3128,236.0,1.0,151.85000000000002,1,2,1,12,hibernating
3129,32.0,5.0,2647.5899999999997,4,4,5,44,loyal_customers
3130,264.0,1.0,226.21,1,2,1,12,hibernating
3131,4.0,2.0,178.96,5,3,1,53,potential_loyalists
3132,52.0,4.0,813.4800000000001,3,4,3,34,loyal_customers
3133,246.0,1.0,129.45,1,2,1,12,hibernating
3134,81.0,2.0,810.5699999999999,2,3,3,23,at_Risk
3135,275.0,1.0,333.08,1,2,2,12,hibernating
3136,1.0,17.0,4401.54,5,5,5,55,champions
3137,80.0,1.0,322.80000000000007,2,2,2,22,hibernating
3138,30.0,5.0,2188.05,4,4,5,44,loyal_customers
3139,74.0,2.0,408.63,2,3,2,23,at_Risk
3140,18.0,6.0,2883.1000000000004,4,5,5,45,loyal_customers
3141,223.0,2.0,217.9,1,3,1,13,at_Risk
3142,33.0,4.0,1154.4700000000003,4,4,4,44,loyal_customers
3143,23.0,10.0,1634.94,4,5,4,45,loyal_customers
3144,32.0,3.0,1257.51,4,4,4,44,loyal_customers
3145,106.0,1.0,231.10000000000002,2,2,1,22,hibernating
